property_id,id,full_address,street_address,unit,city,state,zip_code,county,latitude,longitude,property_type,bedrooms,bathrooms,sqft,lot_size_sqft,year_built,building_age,last_sale_price,last_sale_date,days_since_sale,price_per_sqft,assessed_value,tax_year,annual_tax,owner_name,owner_occupied,assessor_id,median_price_per_sqft_group,assessment_flag
P-101915,11915,"6868 Heritage Ln, Apt 13C, Knoxville, TN 18527",6868 Heritage Ln,Apt 13C,Knoxville,TN,18527,Knox,29.855896,-91.87489,Condo,3,1.5,4413,9534,1983,41,279130.13,2017-10-20,3098,63.25,228997.11,2024,2838.97,Timothy Young,True,TN-KN-98423,138.25,Under-assessed
P-101916,11916,"6013 Willow Way, Apt 6B, Louisville, KY 52887",6013 Willow Way,Apt 6B,Louisville,KY,52887,Jefferson,41.910333,-155.903186,Condo,6,2.5,4267,9424,1939,85,262223.88,2016-10-30,3453,61.45,240865.34,2023,3417.89,Kevin Rodriguez,True,KY-JE-83918,141.41,Within band
P-101917,11917,"5442 Pine Rd, Apt 7A, Jacksonville, FL 44808",5442 Pine Rd,Apt 7A,Jacksonville,FL,44808,Duval,29.970554,-115.243727,Townhouse,6,3.5,2221,9645,2002,22,221760.17,2020-11-05,1986,99.85,203786.43,2022,2297.93,Charles Martinez,False,FL-DU-50224,130.82,Within band
P-101918,11918,"7831 Maple Dr, Decatur, GA 81450",7831 Maple Dr,,Decatur,GA,81450,DeKalb,23.053178,-88.263456,Single Family,2,5.0,1769,3765,1922,102,603548.24,2024-01-14,821,341.18,548330.27,2022,6435.62,Brian Gonzalez,False,GA-DE-31783,150.1,Under-assessed
P-101919,11919,"6150 Maple Dr, Apt 15E, Tulsa, OK 21396",6150 Maple Dr,Apt 15E,Tulsa,OK,21396,Tulsa,39.981928,-98.3874,Condo,5,4.0,1690,10815,1953,71,139950.21,2017-04-02,3299,82.81,130119.46,2024,2083.39,Nancy Gonzalez,False,OK-TU-81535,106.53,Within band
P-101920,11920,"4917 Orchard Ln, Waukegan, IL 62805",4917 Orchard Ln,,Waukegan,IL,62805,Lake,33.134544,-102.737899,Single Family,4,5.0,1876,6966,1958,66,431406.1,2021-11-19,1607,229.96,393953.9,2023,8273.03,Joseph Ramirez,False,IL-LA-10638,104.35,Within band
P-101921,11921,"5167 Jefferson St, Apt 25B, Louisville, KY 77900",5167 Jefferson St,Apt 25B,Louisville,KY,77900,Jefferson,31.824579,-143.187087,Townhouse,6,1.0,4936,10293,1962,62,571839.49,2022-07-15,1369,115.85,592505.14,2023,5914.39,Steven Lopez,True,KY-JE-84129,129.87,Within band
P-101922,11922,"2438 Ridgewood Rd, Apt 7B, Naperville, IL 68710",2438 Ridgewood Rd,Apt 7B,Naperville,IL,68710,DuPage,40.461828,-143.180954,Condo,6,3.0,6480,13244,1989,35,759629.36,2019-06-28,2482,117.23,769870.18,2023,16167.27,Timothy Baker,True,IL-DU-33178,148.0,Within band
P-101923,11923,"4219 Summit Rd, Raleigh, NC 64550",4219 Summit Rd,,Raleigh,NC,64550,Wake,31.540576,-153.000362,Single Family,3,4.0,1312,10271,1926,98,884650.0,2016-07-11,3564,674.28,843921.22,2022,11836.71,Emily Harris,False,NC-WA-78151,151.03,Within band
P-101924,11924,"7814 Broadway, Apt 22C, Charleston, SC 45630",7814 Broadway,Apt 22C,Charleston,SC,45630,Charleston,46.754378,-104.445833,Condo,1,2.5,6172,16821,2006,18,829080.49,2022-03-30,1476,134.33,684004.19,2023,10574.02,Daniel Clark,False,SC-CH-40087,144.56,Under-assessed
P-101926,11926,"4158 Main St, Tulsa, OK 21935",4158 Main St,,Tulsa,OK,21935,Tulsa,41.561234,-80.730775,Single Family,7,1.0,1228,7544,1947,77,194724.16,2017-09-17,3131,158.57,177222.17,2022,1430.33,Barbara Thomas,True,OK-TU-57685,128.71,Within band
P-101927,11927,"3643 Elm St, Apt 16B, Queens, NY 35539",3643 Elm St,Apt 16B,Queens,NY,35539,Queens,27.422697,-85.140599,Condo,6,1.5,2984,3063,1995,29,2137605.23,2025-05-23,326,716.36,1817794.82,2022,39991.49,Linda Scott,True,NY-QU-65895,351.08,Under-assessed
P-101928,11928,"1941 Washington Ave, Apt 21A, Fort Worth, TX 91582",1941 Washington Ave,Apt 21A,Fort Worth,TX,91582,Tarrant,30.21362,-155.419397,Condo,1,4.5,4580,14993,1960,64,431105.32,2019-10-31,2357,94.13,435091.48,2022,8701.83,James Hall,True,TX-TA-86262,158.16,Within band
P-101929,11929,"6263 Valley View Dr, Apt 10D, St. Louis, MO 37861",6263 Valley View Dr,Apt 10D,St. Louis,MO,37861,St. Louis,42.751961,-141.847743,Condo,7,3.0,4938,8844,1952,72,893126.45,2017-06-28,3212,180.87,945964.28,2023,8858.76,John Lee,True,MO-ST-74593,180.87,Within band
P-101930,11930,"1988 Park Way, Apt 1E, Omaha, NE 70974",1988 Park Way,Apt 1E,Omaha,NE,70974,Douglas,46.87377,-151.903333,Condo,4,1.0,1692,9599,1938,86,535770.18,2024-03-11,764,316.65,574256.74,2023,4960.86,Michelle Thomas,False,NE-DO-78114,245.62,Within band
P-101931,11931,"4737 Park Way, Chicago, IL 33425",4737 Park Way,,Chicago,IL,33425,Cook,43.190452,-142.407382,Multi Family,6,1.0,804,6942,1996,28,798939.01,2023-11-16,880,993.71,681802.19,2024,14317.85,Joseph Rodriguez,False,IL-CO-55914,177.46,Under-assessed
P-101932,11932,"7487 Forest Glen Rd, Decatur, GA 30994",7487 Forest Glen Rd,,Decatur,GA,30994,DeKalb,30.565068,-99.967967,Single Family,2,1.5,2404,4234,1932,92,460589.31,2019-12-16,2311,191.59,416325.17,2023,4158.04,Deborah Wilson,True,GA-DE-60630,150.1,Under-assessed
P-101933,11933,"535 River Blvd, Arlington, VA 20936",535 River Blvd,,Arlington,VA,20936,Arlington,31.623621,-113.01831,Single Family,7,4.0,4436,13234,1972,52,1184225.85,2019-07-31,2449,266.96,949888.63,2023,8691.68,Richard Allen,True,VA-AR-43631,195.64,Under-assessed
P-101937,11937,"8251 Broadway, San Francisco, CA 67916",8251 Broadway,,San Francisco,CA,67916,San Francisco,25.425445,-101.212043,Single Family,2,2.0,5093,8163,1992,32,528686.13,2016-10-14,3469,103.81,532324.25,2022,5091.81,Margaret Miller,True,CA-SA-30663,449.01,Within band
P-101938,11938,"3266 Adams St, Oakland, CA 13629",3266 Adams St,,Oakland,CA,13629,Alameda,32.320208,-139.996118,Multi Family,5,1.0,1197,11321,1996,28,570597.78,2025-12-14,121,476.69,487079.98,2022,6241.81,John Jones,False,CA-AL-93628,479.75,Under-assessed
P-101939,11939,"7876 Elm St, Apt 27A, Seattle, WA 21628",7876 Elm St,Apt 27A,Seattle,WA,21628,King,33.213539,-98.858477,Condo,5,3.5,4203,13488,1975,49,3232695.53,2020-01-18,2278,769.14,2979451.63,2022,46387.27,Jennifer Hernandez,False,WA-KI-43373,446.6,Within band
P-101940,11940,"9998 Oak Ave, Eugene, OR 50357",9998 Oak Ave,,Eugene,OR,50357,Lane,37.820079,-109.756847,Single Family,2,5.0,5987,14526,1935,89,993059.1,2024-11-20,510,165.87,824179.0,2023,14712.71,Nancy Hall,True,OR-LA-62706,291.42,Under-assessed
P-101941,11941,"7292 Willow Way, Apt 28D, St. Louis, MO 19335",7292 Willow Way,Apt 28D,St. Louis,MO,19335,St. Louis,36.488493,-127.565464,Condo,5,4.0,837,2416,1981,43,150428.22,2024-07-25,628,179.72,156000.75,2023,2038.3,Nancy Jones,False,MO-ST-73330,180.87,Within band
P-101942,11942,"2212 Sunset Blvd, Apt 19B, Los Angeles, CA 97225",2212 Sunset Blvd,Apt 19B,Los Angeles,CA,97225,Los Angeles,26.449347,-156.634911,Townhouse,2,3.0,4303,12573,1940,84,1793304.99,2018-11-30,2692,416.76,1507802.7,2022,25244.15,Patricia Flores,False,CA-LO-93376,453.55,Under-assessed
P-101943,11943,"4487 Riverside Dr, Salt Lake City, UT 40896",4487 Riverside Dr,,Salt Lake City,UT,40896,Salt Lake,30.560164,-113.323277,Single Family,4,2.0,5674,15630,1944,80,287669.05,2018-02-26,2969,50.7,259430.04,2023,4851.6,Kevin Johnson,True,UT-SA-43414,109.86,Under-assessed
P-101944,11944,"4076 Birch St, Apt 26C, San Antonio, TX 62544",4076 Birch St,Apt 26C,San Antonio,TX,62544,Bexar,38.648422,-139.996007,Townhouse,7,5.0,3125,9418,1956,68,536298.06,2023-04-18,1092,171.62,450809.23,2023,9016.18,Emily Anderson,True,TX-BE-61498,143.56,Under-assessed
P-101945,11945,"4028 Elm St, Jacksonville, FL 82492",4028 Elm St,,Jacksonville,FL,82492,Duval,40.425632,-120.781209,Single Family,4,2.0,1874,9628,1951,73,380122.44,2016-07-25,3550,202.84,329841.48,2022,6030.38,James Harris,False,FL-DU-17408,138.34,Under-assessed
P-101946,11946,"6834 Summit Rd, Fort Lauderdale, FL 35484",6834 Summit Rd,,Fort Lauderdale,FL,35484,Broward,27.514845,-89.179634,Single Family,3,2.0,1352,7486,1970,54,657976.48,2023-06-02,1047,486.67,700528.9,2023,7092.6,Mark Wilson,True,FL-BR-79229,138.34,Within band
P-101947,11947,"6974 Washington Ave, Apt 3A, Fort Wayne, IN 38462",6974 Washington Ave,Apt 3A,Fort Wayne,IN,38462,Allen,26.166394,-117.034803,Condo,3,3.0,3580,9528,2022,2,678949.37,2017-12-25,3032,189.65,728056.45,2024,14065.72,Jessica Moore,False,IN-AL-29306,141.22,Within band
P-101948,11948,"7754 Valley View Dr, Apt 8E, Fort Lauderdale, FL 44752",7754 Valley View Dr,Apt 8E,Fort Lauderdale,FL,44752,Broward,44.569327,-133.94703,Townhouse,3,4.5,5855,10587,1941,83,716941.21,2025-05-17,332,122.45,709436.94,2024,11793.05,Susan Green,False,FL-BR-59619,130.82,Within band
P-101949,11949,"6114 Elm St, Orlando, FL 31157",6114 Elm St,,Orlando,FL,31157,Orange,37.537072,-146.297574,Multi Family,3,4.5,5856,15857,1942,82,823618.86,2018-11-16,2706,140.65,754614.88,2022,11349.13,Paul Lewis,True,FL-OR-67793,133.09,Within band
P-101950,11950,"5395 Jefferson St, Naperville, IL 95434",5395 Jefferson St,,Naperville,IL,95434,DuPage,45.046497,-103.206063,Single Family,3,1.5,3550,7479,1920,104,167701.13,2022-09-27,1295,47.24,174888.18,2023,3672.65,Carol Jones,False,IL-DU-38867,104.35,Within band
P-101951,11951,"7966 Washington Ave, Apt 21D, Tacoma, WA 40750",7966 Washington Ave,Apt 21D,Tacoma,WA,40750,Pierce,22.290992,-73.666125,Condo,2,3.0,3256,6476,1929,95,528418.77,2020-08-22,2061,162.29,437286.1,2023,5620.89,Lisa Thomas,False,WA-PI-80133,446.6,Under-assessed
P-101954,11954,"2373 Lincoln Rd, Apt 30B, Austin, TX 20668",2373 Lincoln Rd,Apt 30B,Austin,TX,20668,Travis,32.005844,-156.856648,Condo,7,1.0,2133,10007,1941,83,555179.04,2017-03-08,3324,260.28,547570.43,2023,10951.41,Paul Anderson,False,TX-TR-24787,158.16,Within band
P-101955,11955,"9179 Creekside Dr, Apt 6A, San Jose, CA 20478",9179 Creekside Dr,Apt 6A,San Jose,CA,20478,Santa Clara,28.003248,-95.924589,Condo,3,2.0,3646,4247,1979,45,2336355.48,2017-09-23,3125,640.8,2135938.26,2024,37961.96,Ronald Lewis,True,CA-SA-44244,453.06,Within band
P-101956,11956,"1205 Heritage Ln, Apt 12B, San Jose, CA 21111",1205 Heritage Ln,Apt 12B,San Jose,CA,21111,Santa Clara,28.374011,-133.537279,Condo,4,1.0,5856,13649,1948,76,3018674.94,2024-05-19,695,515.48,2638343.87,2024,50150.37,John Rivera,False,CA-SA-85866,453.06,Under-assessed
P-101957,11957,"5376 Jackson Dr, Charleston, SC 69894",5376 Jackson Dr,,Charleston,SC,69894,Charleston,46.845078,-99.606265,Multi Family,2,4.5,6353,16327,1984,40,252940.47,2023-09-16,941,39.81,204531.31,2023,2860.77,Kenneth Walker,False,SC-CH-88750,223.03,Under-assessed
P-101958,11958,"8859 Jefferson St, Apt 19A, Boise, ID 61111",8859 Jefferson St,Apt 19A,Boise,ID,61111,Ada,32.75482,-155.61939,Condo,6,1.5,930,6975,1995,29,290366.17,2023-03-24,1117,312.22,295862.51,2024,2733.92,James Roberts,True,ID-AD-40131,107.43,Within band
P-101959,11959,"5686 Summit Rd, Apt 1D, Scottsdale, AZ 13331",5686 Summit Rd,Apt 1D,Scottsdale,AZ,13331,Maricopa,44.176175,-110.825708,Condo,6,4.0,5670,16036,1969,55,451917.22,2026-02-11,62,79.7,477395.59,2023,5030.67,Lisa Baker,True,AZ-MA-61484,150.88,Within band
P-101960,11960,"1441 Broadway, Henderson, NV 21412",1441 Broadway,,Henderson,NV,21412,Clark,22.508922,-113.464442,Single Family,4,2.0,6033,8273,1968,56,362425.15,2018-12-07,2685,60.07,321004.91,2022,4595.75,David Moore,True,NV-CL-48455,117.32,Under-assessed
P-101961,11961,"8320 Hillcrest Ave, Apt 30C, San Jose, CA 89500",8320 Hillcrest Ave,Apt 30C,San Jose,CA,89500,Santa Clara,37.779866,-129.016422,Townhouse,2,3.5,1890,6418,2002,22,1194724.77,2017-08-13,3166,632.13,1118199.11,2024,21628.84,Nancy Williams,False,CA-SA-64703,453.55,Within band
P-101962,11962,"7616 Madison Ave, Apt 28A, Henderson, NV 73680",7616 Madison Ave,Apt 28A,Henderson,NV,73680,Clark,44.200312,-135.075369,Townhouse,6,2.0,3305,4550,1941,83,253015.34,2022-07-28,1356,76.56,273626.83,2024,3997.61,Charles Clark,True,NV-CL-87670,114.32,Within band
P-101963,11963,"8157 Ridgewood Rd, Apt 22E, San Francisco, CA 32268",8157 Ridgewood Rd,Apt 22E,San Francisco,CA,32268,San Francisco,43.580654,-82.88314,Townhouse,7,2.0,5688,10173,1992,32,2541240.08,2016-10-11,3472,446.77,2789314.87,2023,51681.66,Jessica Flores,True,CA-SA-43396,453.55,Within band
P-101964,11964,"964 Sunset Blvd, Apt 24C, Louisville, KY 17893",964 Sunset Blvd,Apt 24C,Louisville,KY,17893,Jefferson,42.728215,-99.16471,Townhouse,3,1.0,4185,4200,1927,97,557011.1,2017-10-06,3112,133.1,460594.08,2024,7633.88,David Jackson,True,KY-JE-83955,129.87,Under-assessed
P-101965,11965,"5345 Madison Ave, Apt 9A, Rockville, MD 81218",5345 Madison Ave,Apt 9A,Rockville,MD,81218,Montgomery,30.028781,-95.476566,Condo,6,4.5,3672,15229,1951,73,700451.3,2019-05-21,2520,190.75,620106.78,2022,7284.71,Timothy Ramirez,False,MD-MO-12852,253.54,Under-assessed
P-101967,11967,"8416 Maple Dr, Waukegan, IL 47598",8416 Maple Dr,,Waukegan,IL,47598,Lake,23.713855,-73.962983,Single Family,4,1.5,3750,4540,1951,73,277819.28,2016-12-29,3393,74.09,283763.37,2024,5959.03,Paul White,True,IL-LA-21381,104.35,Within band
P-101968,11968,"5037 Monroe Blvd, Columbia, SC 65002",5037 Monroe Blvd,,Columbia,SC,65002,Richland,38.296325,-81.743348,Single Family,6,2.0,6145,6405,2000,24,591815.45,2024-01-19,816,96.31,488927.47,2023,9253.99,Andrew Brown,False,SC-RI-99673,121.9,Under-assessed
P-101969,11969,"614 Monroe Blvd, Oakland, CA 64460",614 Monroe Blvd,,Oakland,CA,64460,Alameda,33.866356,-72.049643,Multi Family,4,4.5,4399,11852,1950,74,3052600.57,2022-06-12,1402,693.93,3142876.36,2023,39379.3,Matthew Thompson,True,CA-AL-90934,479.75,Within band
P-101970,11970,"3508 Adams St, Apt 7B, San Jose, CA 76094",3508 Adams St,Apt 7B,San Jose,CA,76094,Santa Clara,23.936909,-128.218344,Condo,2,3.5,1509,3276,1926,98,876115.7,2019-04-14,2557,580.59,754594.62,2023,9400.41,Sarah Brown,True,CA-SA-27733,453.06,Under-assessed
P-101971,11971,"1447 Jefferson St, Apt 1D, Lawrenceville, GA 57870",1447 Jefferson St,Apt 1D,Lawrenceville,GA,57870,Gwinnett,38.985947,-71.444427,Condo,6,5.0,3179,8689,2015,9,732663.4,2021-01-27,1903,230.47,591150.49,2023,6505.49,Sandra Rodriguez,False,GA-GW-65389,139.77,Under-assessed
P-101972,11972,"4711 River Blvd, Apt 23E, Portland, OR 51920",4711 River Blvd,Apt 23E,Portland,OR,51920,Multnomah,37.754413,-146.273242,Condo,3,5.0,4511,11670,1940,84,428834.91,2021-07-28,1721,95.06,466467.37,2024,9240.18,Deborah Taylor,False,OR-MU-69397,306.82,Within band
P-101973,11973,"4183 Cedar Ln, Apt 6C, Kansas City, MO 32841",4183 Cedar Ln,Apt 6C,Kansas City,MO,32841,Jackson,36.453006,-152.329832,Townhouse,3,4.5,1983,7633,1941,83,640023.1,2024-07-07,646,322.75,555966.91,2023,7831.89,Jessica Robinson,True,MO-JA-24635,225.08,Under-assessed
P-101974,11974,"3061 Adams St, Provo, UT 79562",3061 Adams St,,Provo,UT,79562,Utah,47.138644,-108.337479,Single Family,5,3.0,5542,11411,1930,94,419592.59,2018-02-24,2971,75.71,377693.77,2024,3326.21,Melissa Hall,True,UT-UT-51099,109.86,Under-assessed
P-101976,11976,"8188 Main St, Raleigh, NC 19060",8188 Main St,,Raleigh,NC,19060,Wake,34.305821,-116.116432,Single Family,5,3.5,969,3015,2007,17,354983.7,2021-03-21,1850,366.34,383973.72,2024,7372.23,Amanda Carter,True,NC-WA-74237,151.03,Within band
P-101977,11977,"5731 Maple Dr, Manhattan, NY 26800",5731 Maple Dr,,Manhattan,NY,26800,New York,45.051046,-96.301945,Single Family,7,3.0,6056,7312,1979,45,1924851.28,2018-04-23,2913,317.84,1558620.58,2024,34289.65,Karen Hall,False,NY-NE-15622,408.84,Under-assessed
P-101978,11978,"1834 Willow Way, Charlotte, NC 22811",1834 Willow Way,,Charlotte,NC,22811,Mecklenburg,26.871341,-131.067674,Single Family,5,2.0,6213,7651,1969,55,810489.13,2022-05-11,1434,130.45,765449.79,2022,10604.2,Charles Adams,True,NC-ME-75907,151.03,Within band
P-101979,11979,"2156 Creekside Dr, Chicago, IL 74210",2156 Creekside Dr,,Chicago,IL,74210,Cook,39.212547,-113.315278,Single Family,3,1.0,4064,10474,1986,38,849718.8,2025-06-30,288,209.08,768364.89,2024,16135.66,George Lee,True,IL-CO-64510,104.35,Under-assessed
P-101980,11980,"1426 Willow Way, Apt 28A, Pittsburgh, PA 64340",1426 Willow Way,Apt 28A,Pittsburgh,PA,64340,Allegheny,35.831466,-106.342761,Condo,1,2.5,4045,7960,1969,55,315689.66,2019-02-11,2619,78.04,253891.92,2024,4720.18,Daniel Davis,False,PA-AL-25278,115.78,Under-assessed
P-101981,11981,"3492 Valley View Dr, Apt 15C, Phoenix, AZ 64437",3492 Valley View Dr,Apt 15C,Phoenix,AZ,64437,Maricopa,47.080123,-140.699197,Condo,3,1.5,4784,7218,1967,57,428042.68,2021-10-01,1656,89.47,351086.08,2022,3152.15,Barbara Adams,False,AZ-MA-84384,150.88,Under-assessed
P-101982,11982,"6454 Orchard Ln, Apt 19B, Fort Wayne, IN 82541",6454 Orchard Ln,Apt 19B,Fort Wayne,IN,82541,Allen,29.060572,-115.089064,Condo,6,4.0,2223,3620,1993,31,451388.81,2023-10-07,920,203.05,369026.85,2022,5142.73,Patricia Taylor,False,IN-AL-60945,141.22,Under-assessed
P-101983,11983,"5794 Pine Rd, Decatur, GA 65306",5794 Pine Rd,,Decatur,GA,65306,DeKalb,27.636651,-136.549724,Single Family,2,4.5,2906,9547,1995,29,835037.18,2017-09-09,3139,287.35,670530.21,2023,8505.97,Michael Carter,False,GA-DE-84798,150.1,Under-assessed
P-101984,11984,"7067 Monroe Blvd, Apt 24C, Boston, MA 71170",7067 Monroe Blvd,Apt 24C,Boston,MA,71170,Suffolk,47.399175,-100.312053,Condo,3,3.5,2453,8815,1920,104,1731186.64,2024-08-07,615,705.74,1475201.31,2022,19116.74,Matthew Clark,True,MA-SU-94039,450.14,Under-assessed
P-101985,11985,"7551 Meadow Ln, Apt 7B, Fairfax, VA 61326",7551 Meadow Ln,Apt 7B,Fairfax,VA,61326,Fairfax,37.439056,-131.828178,Townhouse,5,3.0,1131,1161,2022,2,657562.34,2026-03-10,35,581.4,691379.97,2024,5824.2,Deborah Hernandez,True,VA-FA-12420,202.82,Within band
P-101986,11986,"8681 Washington Ave, Lakewood, CO 68260",8681 Washington Ave,,Lakewood,CO,68260,Jefferson,29.072058,-96.55552,Multi Family,2,3.5,1643,12841,2012,12,575121.93,2022-06-15,1399,350.04,604864.84,2022,5680.43,Paul Hall,False,CO-JE-11686,346.48,Within band
P-101987,11987,"8948 Main St, Apt 30B, Charlotte, NC 66264",8948 Main St,Apt 30B,Charlotte,NC,66264,Mecklenburg,43.70911,-98.483878,Townhouse,3,5.0,6057,12824,1937,87,635826.75,2019-12-24,2303,104.97,572531.63,2024,11229.22,John Rivera,True,NC-ME-95965,129.09,Under-assessed
P-101988,11988,"1387 Lakeshore Dr, Apt 6D, Boston, MA 73494",1387 Lakeshore Dr,Apt 6D,Boston,MA,73494,Suffolk,42.071973,-154.388258,Condo,6,4.0,4072,10378,1970,54,1147032.29,2018-12-25,2667,281.69,1165399.27,2024,13570.63,Susan Allen,True,MA-SU-42278,450.14,Within band
P-101989,11989,"9627 Birch St, Henderson, NV 46684",9627 Birch St,,Henderson,NV,46684,Clark,29.911614,-140.252963,Single Family,5,1.0,6474,9308,2005,19,637936.4,2023-03-01,1140,98.54,699412.26,2022,12583.29,Dorothy White,True,NV-CL-92960,117.32,Within band
P-101990,11990,"1863 Lincoln Rd, Chicago, IL 30355",1863 Lincoln Rd,,Chicago,IL,30355,Cook,39.828086,-92.65137,Single Family,7,4.5,6241,11648,1973,51,472269.79,2025-03-08,402,75.67,460280.86,2023,9665.9,Timothy Thomas,True,IL-CO-62796,104.35,Within band
P-101991,11991,"7551 Cedar Ln, Boston, MA 69779",7551 Cedar Ln,,Boston,MA,69779,Suffolk,41.926689,-146.055255,Multi Family,3,2.0,2926,13126,1957,67,2876223.71,2019-07-07,2473,982.99,2363320.23,2023,23443.39,Timothy Hill,False,MA-SU-41189,478.01,Under-assessed
P-101992,11992,"8337 Broadway, Boston, MA 10521",8337 Broadway,,Boston,MA,10521,Suffolk,45.033774,-150.57618,Single Family,3,4.5,4218,12355,1972,52,1268152.59,2025-04-13,366,300.65,1108146.69,2024,9994.13,Matthew Lewis,True,MA-SU-55400,390.17,Under-assessed
P-101993,11993,"8425 Broadway, Brooklyn, NY 27547",8425 Broadway,,Brooklyn,NY,27547,Kings,39.633165,-86.96879,Multi Family,1,3.5,5978,10383,2010,14,3283342.63,2018-10-23,2730,549.24,3429062.22,2022,75439.37,Emily Taylor,True,NY-KI-48863,515.98,Within band
P-101994,11994,"4294 Ridgewood Rd, Lawrenceville, GA 70033",4294 Ridgewood Rd,,Lawrenceville,GA,70033,Gwinnett,33.726836,-86.635476,Multi Family,7,4.0,1229,13055,1950,74,836474.43,2020-04-09,2196,680.61,881035.33,2023,13659.58,Mary Roberts,False,GA-GW-14451,318.91,Within band
P-101995,11995,"1581 Meadow Ln, New Orleans, LA 87901",1581 Meadow Ln,,New Orleans,LA,87901,Orleans,30.186988,-122.175723,Single Family,5,2.5,1760,5172,1992,32,663633.46,2017-12-20,3037,377.06,687053.83,2023,13405.3,Ronald Nguyen,False,LA-OR-60282,131.1,Within band
P-101996,11996,"2017 Heritage Ln, Houston, TX 21398",2017 Heritage Ln,,Houston,TX,21398,Harris,25.087209,-117.00831,Multi Family,4,1.5,5203,10563,2005,19,299197.69,2025-11-24,141,57.5,302680.94,2023,6053.62,Donald Rodriguez,True,TX-HA-28331,126.59,Within band
P-101997,11997,"3761 Jefferson St, San Antonio, TX 82165",3761 Jefferson St,,San Antonio,TX,82165,Bexar,45.905191,-148.282785,Single Family,2,1.0,5333,15455,1974,50,428894.06,2020-12-08,1953,80.42,398263.78,2022,7965.28,Mary Gonzalez,False,TX-BE-39300,115.36,Within band
P-101998,11998,"4199 Birch St, Denver, CO 39332",4199 Birch St,,Denver,CO,39332,Denver,47.153567,-124.345831,Multi Family,4,1.0,4368,14863,1932,92,995166.26,2018-06-22,2853,227.83,796882.48,2023,12680.18,Daniel Young,False,CO-DE-35400,346.48,Under-assessed
P-101999,11999,"6785 Orchard Ln, Baton Rouge, LA 72693",6785 Orchard Ln,,Baton Rouge,LA,72693,East Baton Rouge,21.900133,-134.324335,Single Family,2,2.5,1221,7651,1952,72,686126.46,2026-03-21,24,561.94,670416.27,2024,13364.62,Karen Ramirez,False,LA-EA-95695,131.1,Within band
P-102000,12000,"8212 Monroe Blvd, Apt 16E, Salt Lake City, UT 96649",8212 Monroe Blvd,Apt 16E,Salt Lake City,UT,96649,Salt Lake,22.327074,-126.220546,Condo,4,5.0,1620,2572,1940,84,377802.37,2025-03-22,388,233.21,317724.06,2024,5595.01,Sandra Clark,True,UT-SA-45667,137.94,Under-assessed
P-102001,12001,"635 Ridgewood Rd, San Diego, CA 77591",635 Ridgewood Rd,,San Diego,CA,77591,San Diego,22.371344,-155.770751,Single Family,7,3.0,3762,5763,1960,64,2305609.12,2021-01-17,1913,612.87,2376091.47,2022,20174.5,John Nguyen,False,CA-SA-14577,449.01,Within band
P-102002,12002,"3534 Birch St, Apt 7A, Eugene, OR 51972",3534 Birch St,Apt 7A,Eugene,OR,51972,Lane,27.827279,-118.63057,Condo,6,3.0,4664,9301,1951,73,1313459.22,2017-11-01,3086,281.62,1276336.3,2024,19955.17,Robert Scott,False,OR-LA-23714,306.82,Within band
P-102003,12003,"8802 Ridgewood Rd, Apt 4A, Lexington, KY 85397",8802 Ridgewood Rd,Apt 4A,Lexington,KY,85397,Fayette,31.016022,-151.11153,Condo,2,1.5,2247,2464,1964,60,349158.58,2018-11-17,2705,155.39,336054.39,2023,5328.8,Melissa Lopez,True,KY-FA-18881,141.41,Within band
