"﻿property_id";"id";"full_address";"street_address";"unit";"city";"state";"zip_code";"county";"latitude";"longitude";"property_type";"bedrooms";"bathrooms";"sqft";"lot_size_sqft";"year_built";"building_age";"last_sale_price";"last_sale_date";"days_since_sale";"price_per_sqft";"assessed_value";"tax_year";"annual_tax";"owner_name";"owner_occupied";"assessor_id"
"P-102025";12025;"1085 Washington Ave, Apt 29C, Los Angeles, CA 61048";"1085 Washington Ave";"Apt 29C";"Los Angeles";"CA";61048;"Los Angeles";44.61177;-131.231101;"Townhouse";1;1.5;"4,222";"8,512";1998;26;"2,463,373.47";"2024-01-18";"817";583.46;"2,348,416.96";2024;"36,379.60";"Timothy Harris";"FALSE";"CA-LO-27576"
"P-102026";12026;"1289 Oak Ave, Apt 19B, Tacoma, WA 64580";"1289 Oak Ave";"Apt 19B";"Tacoma";"WA";64580;"Pierce";31.30483;-114.230236;"Condo";3;3.5;"4,455";"8,073";1938;86;"3,222,991.75";"2021-06-15";"1,764";723.45;"2,915,981.65";2022;"55,211.50";"Karen Martinez";"FALSE";"WA-PI-78790"
"P-102027";12027;"4459 Adams St, Memphis, TN 11833";"4459 Adams St";"";"Memphis";"TN";11833;"Shelby";33.214248;-87.377999;"Single Family";6;4.5;"2,005";"12,106";1986;38;"412,392.73";"2024-05-22";"692";205.68;"360,086.84";2024;"2,991.03";"Matthew Green";"FALSE";"TN-SH-13988"
"P-102028";12028;"7206 Harbor View Blvd, Apt 23B, Minneapolis, MN 22358";"7206 Harbor View Blvd";"Apt 23B";"Minneapolis";"MN";22358;"Hennepin";27.69341;-127.435825;"Condo";6;2.5;"1,599";"9,784";2017;7;"182,851.57";"2021-03-06";"1,865";114.35;"177,818.27";2023;"2,183.96";"Deborah Jones";"TRUE";"MN-HE-82404"
"P-102029";12029;"9586 Washington Ave, Apt 1A, Denver, CO 30527";"9586 Washington Ave";"Apt 1A";"Denver";"CO";30527;"Denver";21.153343;-88.878757;"Condo";6;5.0;"1,191";"7,032";2020;4;"1,084,290.55";"2025-10-01";"195";910.4;"1,033,007.21";2024;"12,654.94";"Linda Lewis";"FALSE";"CO-DE-81767"
"P-102030";12030;"6933 Summit Rd, Apt 27B, Bronx, NY 31790";"6933 Summit Rd";"Apt 27B";"Bronx";"NY";31790;"Bronx";29.855357;-153.042632;"Townhouse";7;1.0;"4,509";"8,244";2011;13;"864,406.63";"2017-11-15";"3,072";191.71;"929,592.93";2022;"20,451.04";"Joshua Jackson";"TRUE";"NY-BR-42383"
"P-102031";12031;"850 Broadway, Columbus, OH 73746";"850 Broadway";"";"Columbus";"OH";73746;"Franklin";27.640965;-122.423311;"Single Family";7;2.5;"5,196";"8,970";1984;40;"869,020.59";"2022-12-19";"1,212";167.25;"707,540.81";2024;"12,790.53";"Steven Adams";"TRUE";"OH-FR-43671"
"P-102033";12033;"866 Birch St, Baton Rouge, LA 51854";"866 Birch St";"";"Baton Rouge";"LA";51854;"East Baton Rouge";42.521664;-128.055106;"Single Family";7;3.0;"6,097";"14,471";1983;41;"635,416.91";"2022-07-13";"1,371";104.22;"619,763.67";2023;"5,835.09";"David Wilson";"TRUE";"LA-EA-32334"
"P-102034";12034;"1072 Cedar Ln, Apt 12D, Fort Lauderdale, FL 73347";"1072 Cedar Ln";"Apt 12D";"Fort Lauderdale";"FL";73347;"Broward";27.708071;-134.627463;"Townhouse";6;2.5;"5,253";"7,009";2008;16;"175,943.48";"2024-11-18";"512";33.49;"166,324.22";2023;"3,035.30";"James Johnson";"TRUE";"FL-BR-43580"
"P-102035";12035;"8359 Jackson Dr, Columbia, SC 79462";"8359 Jackson Dr";"";"Columbia";"SC";79462;"Richland";31.497392;-98.343865;"Single Family";7;2.5;"4,522";"9,335";2019;5;"336,946.48";"2022-01-15";"1,550";74.51;"310,482.16";2022;"4,132.46";"Joseph Sanchez";"TRUE";"SC-RI-17608"
"P-102036";12036;"7799 Adams St, Apt 10B, Denver, CO 23570";"7799 Adams St";"Apt 10B";"Denver";"CO";23570;"Denver";24.921464;-108.425386;"Condo";1;2.5;"4,174";"12,640";1996;28;"552,847.12";"2019-02-10";"2,620";132.45;"467,794.43";2022;"8,179.95";"Amanda Nguyen";"FALSE";"CO-DE-10622"
"P-102037";12037;"4147 Meadow Ln, Apt 14B, New Orleans, LA 25331";"4147 Meadow Ln";"Apt 14B";"New Orleans";"LA";25331;"Orleans";31.657076;-145.104284;"Townhouse";7;3.5;"4,557";"11,784";1967;57;"223,270.94";"2021-06-15";"1,764";49.0;"206,664.21";2023;"4,002.21";"Patricia Wilson";"FALSE";"LA-OR-22929"
"P-102038";12038;"7798 Elm St, Apt 25C, Grand Rapids, MI 70284";"7798 Elm St";"Apt 25C";"Grand Rapids";"MI";70284;"Kent";29.350121;-134.238639;"Condo";1;2.5;"3,371";"7,370";1982;42;"420,669.48";"2023-04-13";"1,097";124.79;"356,315.30";2024;"3,834.11";"Michelle Anderson";"TRUE";"MI-KE-91804"
"P-102039";12039;"9920 Meadow Ln, Scottsdale, AZ 27779";"9920 Meadow Ln";"";"Scottsdale";"AZ";27779;"Maricopa";40.623176;-80.224931;"Multi Family";1;5.0;"5,953";"14,756";1964;60;"266,800.69";"2019-07-22";"2,458";44.82;"277,936.49";2023;"5,157.38";"Charles Rivera";"FALSE";"AZ-MA-22188"
"P-102040";12040;"4260 Orchard Ln, San Francisco, CA 49921";"4260 Orchard Ln";"";"San Francisco";"CA";49921;"San Francisco";33.065375;-128.373247;"Single Family";2;4.5;"4,394";"4,999";1955;69;"2,770,595.85";"2019-05-18";"2,523";630.54;"2,249,600.13";2023;"30,382.77";"John Hill";"TRUE";"CA-SA-61034"
"P-102041";12041;"9520 Riverside Dr, Nashville, TN 69076";"9520 Riverside Dr";"";"Nashville";"TN";69076;"Davidson";27.174881;-123.509694;"Single Family";6;2.5;"6,229";"10,338";1922;102;"387,636.00";"2023-12-23";"843";62.23;"415,761.75";2023;"6,027.39";"Timothy Nguyen";"TRUE";"TN-DA-16708"
"P-102042";12042;"430 Heritage Ln, Apt 22D, Charleston, SC 24353";"430 Heritage Ln";"Apt 22D";"Charleston";"SC";24353;"Charleston";39.702684;-113.768584;"Townhouse";4;3.0;"2,357";"2,876";1980;44;"787,279.91";"2024-06-21";"662";334.02;"819,979.62";2024;"11,507.86";"Paul Robinson";"FALSE";"SC-CH-18959"
"P-102043";12043;"9736 River Blvd, Apt 5D, Lexington, KY 60751";"9736 River Blvd";"Apt 5D";"Lexington";"KY";60751;"Fayette";29.487279;-116.754334;"Condo";4;2.5;"3,124";"4,273";1935;89;"144,998.66";"2020-04-01";"2,204";46.41;"153,365.58";2023;"3,061.29";"Melissa Clark";"TRUE";"KY-FA-24467"
"P-102044";12044;"7916 Broadway, Henderson, NV 81986";"7916 Broadway";"";"Henderson";"NV";81986;"Clark";43.045753;-108.86924;"Single Family";7;1.5;"1,961";"9,998";2017;7;"558,525.68";"2019-02-03";"2,627";284.82;"588,886.91";2024;"7,304.78";"Carol Hernandez";"TRUE";"NV-CL-98312"
"P-102045";12045;"1148 Creekside Dr, Apt 12E, New Orleans, LA 13385";"1148 Creekside Dr";"Apt 12E";"New Orleans";"LA";13385;"Orleans";37.911661;-131.578301;"Townhouse";6;5.0;"3,342";"9,369";1944;80;"482,855.49";"2023-09-27";"930";144.48;"395,223.74";2023;"4,179.12";"Mark Wilson";"TRUE";"LA-OR-52056"
"P-102046";12046;"8194 Oak Ave, Apt 26D, Grand Rapids, MI 74625";"8194 Oak Ave";"Apt 26D";"Grand Rapids";"MI";74625;"Kent";42.771882;-119.136975;"Townhouse";7;3.0;"2,691";"11,660";2010;14;"839,133.49";"2025-03-18";"392";311.83;"739,524.16";2023;"5,936.31";"Patricia Mitchell";"FALSE";"MI-KE-14746"
"P-102047";12047;"6822 Maple Dr, Cleveland, OH 29529";"6822 Maple Dr";"";"Cleveland";"OH";29529;"Cuyahoga";27.318705;-82.053681;"Single Family";1;4.0;"3,158";"3,819";1976;48;"719,610.22";"2019-06-22";"2,488";227.87;"680,665.06";2024;"8,803.37";"Deborah Hernandez";"TRUE";"OH-CU-83638"
"P-102048";12048;"5509 Clearwater Ct, Apt 14C, Boston, MA 30167";"5509 Clearwater Ct";"Apt 14C";"Boston";"MA";30167;"Suffolk";33.016481;-139.066469;"Condo";3;4.5;"5,316";"15,133";1939;85;"3,183,194.89";"2022-01-29";"1,536";598.8;"2,656,287.72";2024;"50,566.17";"Steven Hall";"TRUE";"MA-SU-63876"
"P-102049";12049;"7396 Meadow Ln, Apt 23E, Tacoma, WA 76680";"7396 Meadow Ln";"Apt 23E";"Tacoma";"WA";76680;"Pierce";44.885403;-116.854557;"Condo";6;2.5;"6,062";"13,997";1928;96;"3,226,288.75";"2016-11-13";"3,439";532.22;"3,259,375.87";2022;"64,167.42";"Deborah Hall";"TRUE";"WA-PI-94876"
"P-102050";12050;"7147 Orchard Ln, San Jose, CA 70239";"7147 Orchard Ln";"";"San Jose";"CA";70239;"Santa Clara";24.189863;-128.828307;"Multi Family";1;1.5;"4,495";"9,237";1948;76;"2,586,952.07";"2023-05-26";"1,054";575.52;"2,117,110.50";2022;"25,833.68";"Patricia Williams";"TRUE";"CA-SA-36342"
"P-102051";12051;"6801 Creekside Dr, Miami, FL 74776";"6801 Creekside Dr";"";"Miami";"FL";74776;"Miami-Dade";33.318478;-144.153627;"Single Family";4;1.5;"1,875";"9,213";1993;31;"894,447.99";"2018-01-15";"3,011";477.04;"900,315.10";2022;"11,946.23";"Jessica Mitchell";"FALSE";"FL-MI-11215"
"P-102052";12052;"4943 Washington Ave, Philadelphia, PA 70099";"4943 Washington Ave";"";"Philadelphia";"PA";70099;"Philadelphia";25.16803;-94.299092;"Single Family";6;3.0;"2,325";"10,709";1990;34;"610,678.13";"2020-10-26";"1,996";262.66;"654,973.15";2023;"8,869.82";"David Hernandez";"FALSE";"PA-PH-67462"
"P-102053";12053;"2456 Hillcrest Ave, Apt 29E, Fort Worth, TX 50895";"2456 Hillcrest Ave";"Apt 29E";"Fort Worth";"TX";50895;"Tarrant";27.534229;-150.747955;"Condo";5;1.5;"3,209";"11,569";1959;65;"896,576.91";"2023-03-23";"1,118";279.39;"955,515.22";2022;"19,110.30";"Patricia Jackson";"TRUE";"TX-TA-71262"
"P-102055";12055;"1008 Summit Rd, Apt 8B, Queens, NY 60315";"1008 Summit Rd";"Apt 8B";"Queens";"NY";60315;"Queens";32.634894;-121.682794;"Townhouse";3;1.0;"3,256";"7,094";2014;10;"2,386,520.89";"2023-03-03";"1,138";732.96;"2,021,458.77";2024;"44,472.09";"Mark Torres";"TRUE";"NY-QU-53901"
"P-102056";12056;"7216 Elm St, Apt 18D, Boston, MA 71126";"7216 Elm St";"Apt 18D";"Boston";"MA";71126;"Suffolk";35.578967;-155.953689;"Condo";1;2.5;"4,854";"5,378";1962;62;"1,831,906.25";"2024-03-09";"766";377.4;"1,529,134.95";2023;"26,468.10";"Donald Scott";"FALSE";"MA-SU-95657"
"P-102058";12058;"4473 Heritage Ln, Apt 2D, Arlington, VA 22138";"4473 Heritage Ln";"Apt 2D";"Arlington";"VA";22138;"Arlington";24.357745;-140.387196;"Townhouse";5;5.0;"5,427";"12,537";2003;21;"508,001.86";"2022-09-19";"1,303";93.61;"491,946.42";2024;"4,823.84";"Betty Thomas";"TRUE";"VA-AR-13270"
"P-102059";12059;"3165 Valley View Dr, Boise, ID 97229";"3165 Valley View Dr";"";"Boise";"ID";97229;"Ada";30.16472;-125.14021;"Single Family";7;4.5;"6,291";"12,242";1929;95;"795,479.32";"2024-01-12";"823";126.45;"749,649.05";2024;"8,250.31";"Nancy Wilson";"TRUE";"ID-AD-32630"
"P-102060";12060;"3342 Jackson Dr, Kansas City, MO 42922";"3342 Jackson Dr";"";"Kansas City";"MO";42922;"Jackson";42.39172;-127.921928;"Single Family";6;1.5;"5,715";"13,784";1974;50;"656,419.85";"2025-01-10";"459";114.86;"564,001.13";2023;"7,333.44";"Jennifer Sanchez";"TRUE";"MO-JA-59375"
"P-102061";12061;"5340 Sunset Blvd, Irvine, CA 66561";"5340 Sunset Blvd";"";"Irvine";"CA";66561;"Orange";41.405565;-135.401285;"Single Family";2;3.0;"4,283";"4,924";2014;10;"2,513,349.21";"2025-03-21";"389";586.82;"2,749,773.59";2022;"25,535.86";"Kimberly Hall";"TRUE";"CA-OR-86396"
"P-102062";12062;"1284 Jackson Dr, Apt 25E, Portland, OR 15709";"1284 Jackson Dr";"Apt 25E";"Portland";"OR";15709;"Multnomah";41.521438;-108.666587;"Condo";2;4.5;"3,074";"12,147";2005;19;"1,217,170.92";"2016-08-02";"3,542";395.96;"1,210,311.55";2024;"22,488.15";"David Sanchez";"TRUE";"OR-MU-73901"
"P-102063";12063;"235 Main St, Apt 18A, Charlotte, NC 78314";"235 Main St";"Apt 18A";"Charlotte";"NC";78314;"Mecklenburg";43.569449;-128.844144;"Condo";7;1.0;"3,300";"14,021";1985;39;"152,604.39";"2024-12-05";"495";46.24;"134,342.41";2022;"1,423.97";"Melissa Johnson";"TRUE";"NC-ME-14368"
"P-102064";12064;"5655 Forest Glen Rd, San Diego, CA 39013";"5655 Forest Glen Rd";"";"San Diego";"CA";39013;"San Diego";30.043769;-101.183179;"Multi Family";7;1.0;"5,799";"8,819";1933;91;"2,822,574.79";"2025-07-07";"281";486.73;"2,340,377.41";2024;"30,373.64";"Lisa Clark";"TRUE";"CA-SA-27969"
"P-102065";12065;"1330 Broadway, Honolulu, HI 48091";"1330 Broadway";"";"Honolulu";"HI";48091;"Honolulu";45.001517;-73.237125;"Multi Family";7;3.0;"1,781";"10,066";1934;90;"904,548.88";"2018-08-06";"2,808";507.89;"920,130.86";2023;"13,610.38";"Richard Sanchez";"FALSE";"HI-HO-16759"
"P-102066";12066;"4482 Birch St, Apt 22C, Kansas City, MO 83400";"4482 Birch St";"Apt 22C";"Kansas City";"MO";83400;"Jackson";41.760664;-134.078996;"Townhouse";5;1.5;"2,010";"8,379";1920;104;"792,344.03";"2024-08-13";"609";394.2;"633,991.14";2022;"5,673.22";"Thomas Mitchell";"TRUE";"MO-JA-64690"
"P-102067";12067;"2065 Willow Way, Apt 10A, Arlington, VA 61215";"2065 Willow Way";"Apt 10A";"Arlington";"VA";61215;"Arlington";30.392205;-82.995989;"Condo";6;1.5;"2,329";"2,700";1956;68;"1,475,968.17";"2019-04-16";"2,555";633.73;"1,333,698.24";2022;"15,522.22";"Paul Torres";"FALSE";"VA-AR-61916"
"P-102068";12068;"4534 Hillcrest Ave, Apt 30B, Troy, MI 15172";"4534 Hillcrest Ave";"Apt 30B";"Troy";"MI";15172;"Oakland";35.001625;-144.457386;"Townhouse";3;2.5;"1,666";"3,748";1948;76;"137,914.21";"2024-08-16";"606";82.78;"151,425.01";2024;"2,990.32";"Emily Young";"TRUE";"MI-OA-22324"
"P-102069";12069;"1717 Jefferson St, Apt 17B, Philadelphia, PA 97752";"1717 Jefferson St";"Apt 17B";"Philadelphia";"PA";97752;"Philadelphia";43.959788;-125.325518;"Townhouse";4;3.0;"3,226";"12,140";1970;54;"212,484.62";"2017-12-01";"3,056";65.87;"170,836.86";2023;"3,119.97";"Richard Torres";"TRUE";"PA-PH-14736"
"P-102070";12070;"4544 Jackson Dr, Apt 14B, Cleveland, OH 28449";"4544 Jackson Dr";"Apt 14B";"Cleveland";"OH";28449;"Cuyahoga";38.896216;-115.777129;"Condo";3;5.0;"4,777";"6,824";1995;29;"254,148.00";"2021-06-03";"1,776";53.2;"249,973.31";2023;"3,142.34";"Richard Lopez";"TRUE";"OH-CU-88368"
"P-102071";12071;"7236 Broadway, Kansas City, MO 28200";"7236 Broadway";"";"Kansas City";"MO";28200;"Jackson";27.359806;-110.118093;"Single Family";7;2.0;"4,450";"10,028";1949;75;"826,504.44";"2024-11-27";"503";185.73;"793,218.63";2024;"13,385.06";"Melissa Carter";"FALSE";"MO-JA-54461"
"P-102072";12072;"7805 Maple Dr, Honolulu, HI 31102";"7805 Maple Dr";"";"Honolulu";"HI";31102;"Honolulu";44.984757;-88.842055;"Single Family";5;1.0;"1,320";"8,764";1983;41;"696,030.42";"2025-12-25";"110";527.3;"644,627.48";2024;"7,448.29";"Mary Rodriguez";"FALSE";"HI-HO-96578"
"P-102073";12073;"4790 Jackson Dr, Apt 14D, Lexington, KY 69615";"4790 Jackson Dr";"Apt 14D";"Lexington";"KY";69615;"Fayette";26.91506;-125.266374;"Condo";3;1.5;"5,863";"10,481";2009;15;"312,432.59";"2025-06-18";"300";53.29;"252,818.96";2022;"2,587.69";"Sarah Mitchell";"FALSE";"KY-FA-79283"
"P-102074";12074;"9489 Cedar Ln, Apt 17C, St. Louis, MO 65646";"9489 Cedar Ln";"Apt 17C";"St. Louis";"MO";65646;"St. Louis";32.183762;-114.687343;"Condo";4;4.5;"5,891";"16,290";1937;87;"705,901.56";"2018-04-17";"2,919";119.83;"760,972.67";2022;"12,131.74";"Patricia Jackson";"TRUE";"MO-ST-40207"
"P-102075";12075;"7772 Washington Ave, Apt 7E, Charlotte, NC 61679";"7772 Washington Ave";"Apt 7E";"Charlotte";"NC";61679;"Mecklenburg";21.472857;-149.610844;"Condo";4;4.5;"6,429";"14,222";2020;4;"604,280.63";"2022-05-28";"1,417";93.99;"600,235.00";2022;"11,042.99";"Deborah Jackson";"TRUE";"NC-ME-52533"
"P-102076";12076;"2224 Lake Dr, Phoenix, AZ 44560";"2224 Lake Dr";"";"Phoenix";"AZ";44560;"Maricopa";24.395941;-79.998687;"Single Family";4;4.5;"2,086";"9,556";1978;46;"316,758.21";"2021-04-13";"1,827";151.85;"317,498.11";2022;"3,168.08";"Michael Nelson";"FALSE";"AZ-MA-78883"
"P-102077";12077;"3158 Pine Rd, Apt 28C, Memphis, TN 23081";"3158 Pine Rd";"Apt 28C";"Memphis";"TN";23081;"Shelby";45.795646;-132.468255;"Condo";4;1.0;"2,461";"14,109";1968;56;"267,891.42";"2023-09-13";"944";108.85;"261,122.00";2023;"4,318.45";"Andrew Young";"TRUE";"TN-SH-76256"
"P-102078";12078;"359 Heritage Ln, Apt 22E, Atlanta, GA 70571";"359 Heritage Ln";"Apt 22E";"Atlanta";"GA";70571;"Fulton";29.777479;-97.138676;"Townhouse";7;5.0;"2,620";"8,657";2004;20;"512,315.49";"2019-08-15";"2,434";195.54;"457,662.71";2023;"3,968.73";"Anthony Torres";"FALSE";"GA-FU-42039"
"P-102079";12079;"8721 Valley View Dr, Atlanta, GA 41633";"8721 Valley View Dr";"";"Atlanta";"GA";41633;"Fulton";24.46626;-101.409706;"Single Family";3;3.0;"3,936";"5,266";1973;51;"675,896.83";"2018-05-22";"2,884";171.72;"671,585.86";2024;"13,030.82";"Mark Mitchell";"FALSE";"GA-FU-94521"
"P-102080";12080;"8707 Elm St, Eugene, OR 78133";"8707 Elm St";"";"Eugene";"OR";78133;"Lane";47.3321;-107.452922;"Multi Family";2;4.0;"1,242";"4,925";1993;31;"690,681.78";"2018-03-23";"2,944";556.1;"612,754.16";2024;"7,314.05";"Donna Rodriguez";"FALSE";"OR-LA-18472"
"P-102081";12081;"9279 Valley View Dr, Apt 13C, Orlando, FL 67439";"9279 Valley View Dr";"Apt 13C";"Orlando";"FL";67439;"Orange";25.582288;-74.101686;"Townhouse";6;1.0;"1,315";"11,452";1955;69;"479,288.50";"2020-09-27";"2,025";364.48;"453,514.62";2023;"4,377.17";"Amanda Gonzalez";"TRUE";"FL-OR-86469"
"P-102082";12082;"9319 Orchard Ln, Denver, CO 98993";"9319 Orchard Ln";"";"Denver";"CO";98993;"Denver";33.31631;-149.527169;"Single Family";5;2.0;"1,707";"2,040";1925;99;"960,168.77";"2019-01-19";"2,642";562.49;"803,658.89";2022;"7,368.75";"Thomas Lopez";"TRUE";"CO-DE-63451"
"P-102083";12083;"9867 Cedar Ln, Pittsburgh, PA 61788";"9867 Cedar Ln";"";"Pittsburgh";"PA";61788;"Allegheny";25.828428;-149.534823;"Single Family";3;3.5;"1,482";"5,633";1994;30;"718,430.85";"2017-09-30";"3,118";484.77;"583,957.39";2024;"7,457.41";"Michael Green";"FALSE";"PA-AL-97908"
"P-102084";12084;"8476 Main St, Apt 14C, Houston, TX 10205";"8476 Main St";"Apt 14C";"Houston";"TX";10205;"Harris";39.899075;-102.08886;"Townhouse";5;4.5;"2,102";"6,573";1940;84;"633,987.26";"2020-11-09";"1,982";301.61;"670,341.63";2024;"13,406.83";"Timothy Hall";"TRUE";"TX-HA-61652"
"P-102085";12085;"4972 Lincoln Rd, Jacksonville, FL 15881";"4972 Lincoln Rd";"";"Jacksonville";"FL";15881;"Duval";46.171045;-126.956186;"Single Family";1;4.5;"1,872";"7,309";1928;96;"260,432.29";"2023-11-06";"890";139.12;"275,900.28";2023;"2,888.14";"Sarah Lee";"TRUE";"FL-DU-66625"
"P-102086";12086;"6213 Harbor View Blvd, Apt 20A, St. Louis, MO 99108";"6213 Harbor View Blvd";"Apt 20A";"St. Louis";"MO";99108;"St. Louis";33.827633;-118.347863;"Condo";6;2.0;"3,778";"9,263";1988;36;"786,281.56";"2022-08-31";"1,322";208.12;"640,368.50";2024;"5,657.78";"Lisa Rivera";"FALSE";"MO-ST-67357"
"P-102088";12088;"8251 Jackson Dr, Tulsa, OK 72202";"8251 Jackson Dr";"";"Tulsa";"OK";72202;"Tulsa";25.016365;-83.512514;"Single Family";4;1.5;"1,994";"6,742";2018;6;"299,605.45";"2021-11-28";"1,598";150.25;"277,721.85";2024;"4,920.12";"Deborah Brown";"TRUE";"OK-TU-55647"
"P-102089";12089;"6438 Meadow Ln, Chicago, IL 28927";"6438 Meadow Ln";"";"Chicago";"IL";28927;"Cook";44.414796;-128.644547;"Single Family";6;4.0;"4,610";"7,999";1960;64;"688,850.18";"2020-12-17";"1,944";149.43;"751,449.84";2022;"15,780.45";"Brian Young";"TRUE";"IL-CO-39359"
"P-102090";12090;"9854 Clearwater Ct, Billings, MT 70457";"9854 Clearwater Ct";"";"Billings";"MT";70457;"Yellowstone";43.290141;-133.681436;"Multi Family";6;1.5;"2,102";"13,240";1968;56;"188,770.65";"2019-06-13";"2,497";89.81;"190,526.36";2024;"1,992.01";"Betty Nelson";"FALSE";"MT-YE-24066"
"P-102091";12091;"6569 Washington Ave, Apt 13B, Lexington, KY 67854";"6569 Washington Ave";"Apt 13B";"Lexington";"KY";67854;"Fayette";29.844264;-96.270891;"Condo";2;1.0;"5,376";"10,592";1928;96;"611,046.85";"2016-11-24";"3,428";113.66;"550,594.98";2023;"5,843.21";"Mary Brown";"FALSE";"KY-FA-36326"
"P-102092";12092;"981 Hillcrest Ave, Tampa, FL 98974";"981 Hillcrest Ave";"";"Tampa";"FL";98974;"Hillsborough";23.046343;-134.469025;"Single Family";5;4.5;"6,435";"17,051";1927;97;"799,454.13";"2016-11-14";"3,438";124.24;"857,693.91";2022;"7,792.04";"Deborah Adams";"TRUE";"FL-HI-35612"
"P-102093";12093;"4136 Willow Way, Rockville, MD 57826";"4136 Willow Way";"";"Rockville";"MD";57826;"Montgomery";45.671756;-115.002431;"Single Family";7;3.5;"5,357";"14,271";1970;54;"828,800.10";"2021-01-09";"1,921";154.71;"836,335.48";2023;"10,309.09";"Kimberly Nguyen";"TRUE";"MD-MO-14840"
"P-102094";12094;"1560 Washington Ave, Apt 7B, Rockville, MD 87046";"1560 Washington Ave";"Apt 7B";"Rockville";"MD";87046;"Montgomery";45.37824;-123.576285;"Townhouse";1;3.5;"2,995";"14,526";1990;34;"519,696.88";"2017-01-23";"3,368";173.52;"562,433.64";2022;"4,834.40";"David Torres";"TRUE";"MD-MO-23745"
"P-102095";12095;"8444 Lincoln Rd, Troy, MI 71730";"8444 Lincoln Rd";"";"Troy";"MI";71730;"Oakland";42.607326;-120.399755;"Single Family";1;2.5;"4,159";"13,088";1988;36;"343,959.42";"2022-04-01";"1,474";82.7;"326,732.78";2022;"5,331.71";"Deborah Hill";"FALSE";"MI-OA-78983"
"P-102096";12096;"2930 Meadow Ln, Seattle, WA 18273";"2930 Meadow Ln";"";"Seattle";"WA";18273;"King";40.144478;-126.272164;"Multi Family";7;1.5;"4,474";"11,613";2005;19;"3,462,480.32";"2022-03-12";"1,494";773.91;"3,118,998.73";2024;"30,809.88";"Joseph Hall";"TRUE";"WA-KI-26992"
"P-102097";12097;"5394 Orchard Ln, Provo, UT 97579";"5394 Orchard Ln";"";"Provo";"UT";97579;"Utah";21.684548;-71.016202;"Multi Family";2;1.0;"6,063";"8,542";2018;6;"235,316.99";"2017-07-22";"3,188";38.81;"249,655.03";2022;"3,819.78";"Joseph Thomas";"TRUE";"UT-UT-28837"
"P-102098";12098;"7289 Orchard Ln, Apt 2D, Provo, UT 23614";"7289 Orchard Ln";"Apt 2D";"Provo";"UT";23614;"Utah";30.925954;-79.241767;"Townhouse";7;4.0;"3,060";"10,996";1940;84;"440,220.03";"2018-11-01";"2,721";143.86;"393,090.45";2024;"5,497.78";"Mark Moore";"FALSE";"UT-UT-52068"
"P-102099";12099;"8618 Monroe Blvd, Queens, NY 23462";"8618 Monroe Blvd";"";"Queens";"NY";23462;"Queens";41.092065;-76.672787;"Single Family";5;3.5;"6,205";"7,012";1987;37;"2,116,309.27";"2020-03-24";"2,212";341.07;"1,997,912.18";2023;"43,954.07";"Matthew Carter";"TRUE";"NY-QU-98820"
"P-102100";12100;"8995 Park Way, Nashville, TN 95263";"8995 Park Way";"";"Nashville";"TN";95263;"Davidson";21.317408;-110.909135;"Single Family";1;5.0;"5,857";"14,967";2007;17;"762,484.64";"2020-10-29";"1,993";130.18;"745,986.17";2023;"8,238.42";"Sandra Garcia";"TRUE";"TN-DA-68528"
"P-102101";12101;"9079 Summit Rd, Apt 29B, Salt Lake City, UT 59404";"9079 Summit Rd";"Apt 29B";"Salt Lake City";"UT";59404;"Salt Lake";26.137328;-123.583546;"Condo";4;3.5;"2,584";"6,176";1949;75;"354,271.93";"2021-04-20";"1,820";137.1;"330,466.89";2024;"4,920.29";"Joseph Gonzalez";"FALSE";"UT-SA-85649"
"P-102102";12102;"7151 Broadway, Apt 4E, Queens, NY 75797";"7151 Broadway";"Apt 4E";"Queens";"NY";75797;"Queens";24.032748;-76.536325;"Townhouse";1;2.0;"2,390";"10,334";1957;67;"1,080,544.85";"2016-05-06";"3,630";452.11;"1,071,517.04";2022;"23,573.37";"Daniel Brown";"TRUE";"NY-QU-31573"
"P-102103";12103;"242 Ridgewood Rd, Denver, CO 93020";"242 Ridgewood Rd";"";"Denver";"CO";93020;"Denver";21.103479;-115.828286;"Multi Family";1;4.5;"5,855";"15,090";1974;50;"496,614.60";"2025-06-06";"312";84.82;"437,469.98";2024;"6,055.35";"Sarah Clark";"TRUE";"CO-DE-84991"
"P-102104";12104;"5295 Park Way, Apt 22C, Salt Lake City, UT 89494";"5295 Park Way";"Apt 22C";"Salt Lake City";"UT";89494;"Salt Lake";35.751221;-118.799717;"Condo";4;2.5;"3,785";"10,925";1966;58;"279,888.95";"2021-05-02";"1,808";73.95;"278,115.36";2024;"3,393.26";"Donald Martin";"TRUE";"UT-SA-88066"
"P-102105";12105;"6034 Harbor View Blvd, Apt 9D, Billings, MT 25265";"6034 Harbor View Blvd";"Apt 9D";"Billings";"MT";25265;"Yellowstone";27.485618;-87.41835;"Townhouse";5;3.0;"2,749";"7,073";2021;3;"683,762.97";"2021-11-27";"1,599";248.73;"560,245.32";2023;"6,116.70";"Kenneth Lee";"TRUE";"MT-YE-72769"
